year,event,incident_number,incident_start,incident_end,declaration_date,declaration_url,state,incident_type,valid_ihp_applications,eligible_ihp_applications,ihp_eligibility_rate,ihp_average_award,ihp_total,pa_total,pa_projects_count,cdbg_dr_allocation,frn1_date,frn1_days_since_disaster,frn1_url,frn1_grantee1_name,frn1_grantee1_url,frn1_grantee1_amount,frn1_grantee2_name,frn1_grantee2_url,frn1_grantee2_amount,frn1_grantee3_name,frn1_grantee3_url,frn1_grantee3_amount,frn1_grantee4_name,frn1_grantee4_url,frn1_grantee4_amount,frn1_grantee5_name,frn1_grantee5_url,frn1_grantee5_amount,frn1_grantee6_name,frn1_grantee6_url,frn1_grantee6_amount,frn1_grantee7_name,frn1_grantee7_url,frn1_grantee7_amount,frn1_grantee8_name,frn1_grantee8_url,frn1_grantee8_amount,frn1_grantee9_name,frn1_grantee9_url,frn1_grantee9_amount,frn2_date,frn2_url,frn2_grantee1_name,frn2_grantee1_url,frn2_grantee1_amount,frn2_grantee2_name,frn2_grantee2_url,frn2_grantee2_amount,frn2_grantee3_name,frn2_grantee3_url,frn2_grantee3_amount,frn2_grantee4_name,frn2_grantee4_url,frn2_grantee4_amount,frn3_date,frn3_url,frn3_grantee1_name,frn3_grantee1_url,frn3_grantee1_amount,frn3_grantee2_name,frn3_grantee2_url,frn3_grantee2_amount,frn3_grantee3_name,frn3_grantee3_url,frn3_grantee3_amount,frn3_grantee4_name,frn3_grantee4_url,frn3_grantee4_amount,frn4_date,frn4_url,frn4_grantee1_name,frn4_grantee1_url,frn4_grantee1_amount
2004,Pennsylvania Tropical Depression Ivan,1557,2004-09-17,2004-10-01,2004-09-19,https://www.fema.gov/disaster/1557,PA,Hurricane,37105,25102,67.7,3457,86766317,82552425,5276,632061,2004-12-10,82,https://www.govinfo.gov/content/pkg/FR-2004-12-10/pdf/04-27201.pdf,Commonwealth of Pennsylvania,,632061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"West Virginia Severe Storms, Flooding, and Landslides",1558,2004-09-16,2004-09-27,2004-09-20,https://www.fema.gov/disaster/1558,WV,Severe Storm,7240,4835,66.8,3993,19308119,15566364,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Vermont Severe Storms and Flooding,1559,2004-08-12,2004-09-12,2004-09-23,https://www.fema.gov/disaster/1559,VT,Severe Storm,NA,NA,NA,NA,NA,2230721,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Georgia Tropical Storm Frances,1560,2004-09-03,2004-10-30,2004-09-24,https://www.fema.gov/disaster/1560,GA,Hurricane,NA,NA,NA,NA,NA,14768177,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Florida Hurricane Jeanne,1561,2004-09-24,2004-11-17,2004-09-26,https://www.fema.gov/disaster/1561,FL,Hurricane,356505,180319,50.6,2211,398620294,511143606,6533,25228907,2004-12-10,75,https://www.govinfo.gov/content/pkg/FR-2004-12-10/pdf/04-27201.pdf,State of Florida,,25228907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Kansas Severe Storms, Flooding, and Tornadoes",1562,2004-08-27,2004-08-30,2004-09-30,https://www.fema.gov/disaster/1562,KS,Severe Storm,NA,NA,NA,NA,NA,1604683,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,New Jersey Severe Storms and Flooding,1563,2004-09-18,2004-10-01,2004-10-01,https://www.fema.gov/disaster/1563,NJ,Severe Storm,734,457,62.3,3906,1785198,4098435,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,New York Severe Storms and Flooding,1564,2004-08-13,2004-09-16,2004-10-01,https://www.fema.gov/disaster/1564,NY,Severe Storm,8076,2198,27.2,1312,2883538,13599369,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,New York Tropical Depression Ivan,1565,2004-09-16,2004-09-24,2004-10-01,https://www.fema.gov/disaster/1565,NY,Severe Storm,1151,536,46.6,3008,1612141,11170397,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,South Carolina Tropical Storm Frances,1566,2004-09-06,2004-10-11,2004-10-07,https://www.fema.gov/disaster/1566,SC,Hurricane,10432,4399,42.2,1646,7240599,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Virgin Islands Tropical Storm Jeanne,1567,2004-09-14,2004-09-17,2004-10-07,https://www.fema.gov/disaster/1567,VI,Hurricane,NA,NA,NA,NA,NA,1631088,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Tennessee Severe Storms and Flooding,1568,2004-09-16,2004-09-20,2004-10-07,https://www.fema.gov/disaster/1568,TN,Severe Storm,NA,NA,NA,NA,NA,5801090,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Minnesota Severe Storms and Flooding,1569,2004-09-14,2004-09-27,2004-10-07,https://www.fema.gov/disaster/1569,MN,Severe Storm,1806,1363,75.5,3089,4210930,3869630,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Virginia Severe Storms and Flooding from the Remnants of Hurricane Jeanne,1570,2004-09-27,2004-09-30,2004-10-18,https://www.fema.gov/disaster/1570,VA,Severe Storm,1010,661,65.5,3442,2275380,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Alaska Severe Winter Storm, Tidal Surges and Flooding",1571,2004-10-18,2004-10-24,2004-11-15,https://www.fema.gov/disaster/1571,AK,Severe Storm,NA,NA,NA,NA,NA,12083056,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Delaware Severe Storms, Tornadoes, and Flooding From The Remnants Of",1572,2004-09-28,2004-10-02,2004-11-15,https://www.fema.gov/disaster/1572,DE,Severe Storm,NA,NA,NA,NA,NA,790025,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Indiana Severe Winter Storms and Flooding,1573,2005-01-01,2005-02-11,2005-01-21,https://www.fema.gov/disaster/1573,IN,Severe Storm,14217,9713,68.3,1272,12352136,17611226,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"West Virginia Severe Storms, Flooding, and Landslides",1574,2005-01-04,2005-01-25,2005-02-01,https://www.fema.gov/disaster/1574,WV,Severe Storm,NA,NA,NA,NA,NA,8557994,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Hawaii Severe Storms and Flash Flooding,1575,2004-10-30,2004-10-30,2005-02-01,https://www.fema.gov/disaster/1575,HI,Severe Storm,NA,NA,NA,NA,NA,18287492,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Utah Severe Storms and Flooding,1576,2005-01-08,2005-01-12,2005-02-01,https://www.fema.gov/disaster/1576,UT,Severe Storm,NA,NA,NA,NA,NA,6490373,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"California Severe Storms, Flooding, Debris Flows, and Mudslides",1577,2004-12-27,2005-01-11,2005-02-04,https://www.fema.gov/disaster/1577,CA,Severe Storm,26655,10913,40.9,1969,21484255,193279292,3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Kentucky Severe Winter Storm and Record Snow,1578,2004-12-21,2004-12-23,2005-02-08,https://www.fema.gov/disaster/1578,KY,Snowstorm,NA,NA,NA,NA,NA,2620416,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Kansas Severe Winter Storms, Heavy Rains, and Flooding",1579,2005-01-04,2005-01-06,2005-02-08,https://www.fema.gov/disaster/1579,KS,Severe Storm,NA,NA,NA,NA,NA,80707586,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,"Ohio Severe Winter Storms, Flooding, and Mudslides",1580,2004-12-22,2005-02-01,2005-02-15,https://www.fema.gov/disaster/1580,OH,Severe Storm,12948,8205,63.4,1221,10017389,95307242,3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,Arizona Severe Storms and Flooding,1581,2004-12-28,2005-01-12,2005-02-17,https://www.fema.gov/disaster/1581,AZ,Severe Storm,NA,NA,NA,NA,NA,5949885,283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"American Samoa Tc Olaf, Including High Winds and Surf and Heavy Rainfall",1582,2005-02-15,2005-02-21,2005-02-18,https://www.fema.gov/disaster/1582,AS,Typhoon,396,358,90.4,7004,2507570,5503788,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Nevada Heavy Rains and Flooding,1583,2005-01-07,2005-01-13,2005-03-07,https://www.fema.gov/disaster/1583,NV,Severe Storm,NA,NA,NA,NA,NA,3797268,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Alaska Severe Winter Storm,1584,2005-01-07,2005-01-12,2005-03-14,https://www.fema.gov/disaster/1584,AK,Severe Storm,NA,NA,NA,NA,NA,2381847,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"California Severe Storms, Flooding, Landslides, and Mud and Debris Flows",1585,2005-02-16,2005-02-23,2005-04-14,https://www.fema.gov/disaster/1585,CA,Severe Storm,NA,NA,NA,NA,NA,76177474,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Arizona Severe Storms and Flooding,1586,2005-02-10,2005-02-15,2005-04-14,https://www.fema.gov/disaster/1586,AZ,Severe Storm,NA,NA,NA,NA,NA,9622701,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Pennsylvania Severe Storms and Flooding,1587,2005-04-02,2005-04-23,2005-04-14,https://www.fema.gov/disaster/1587,PA,Severe Storm,2471,1496,60.5,2587,3869721,18222938,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,New Jersey Severe Storms and Flooding,1588,2005-04-01,2005-04-03,2005-04-19,https://www.fema.gov/disaster/1588,NJ,Severe Storm,1788,1011,56.5,2487,2514187,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,New York Severe Storms and Flooding,1589,2005-04-02,2005-04-04,2005-04-19,https://www.fema.gov/disaster/1589,NY,Severe Storm,3269,2055,62.9,3928,8072710,50494295,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Nebraska Severe Storms and Flooding,1590,2005-05-11,2005-05-12,2005-06-23,https://www.fema.gov/disaster/1590,NE,Severe Storm,NA,NA,NA,NA,NA,1603281,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Maine Severe Storms, Flooding, Snow Melt, and Ice Jams",1591,2005-03-29,2005-05-03,2005-06-29,https://www.fema.gov/disaster/1591,ME,Severe Storm,NA,NA,NA,NA,NA,6647047,911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Idaho Heavy Rains and Flooding,1592,2005-05-06,2005-05-20,2005-07-06,https://www.fema.gov/disaster/1592,ID,Flood,NA,NA,NA,NA,NA,1842911,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Alabama Hurricane Dennis,1593,2005-07-10,2005-07-16,2005-07-10,https://www.fema.gov/disaster/1593,AL,Hurricane,12012,4468,37.2,998,4457183,19864083,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Mississippi Hurricane Dennis,1594,2005-07-10,2005-07-15,2005-07-10,https://www.fema.gov/disaster/1594,MS,Hurricane,NA,NA,NA,NA,NA,1631058,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Florida Hurricane Dennis,1595,2005-07-07,2005-07-20,2005-07-10,https://www.fema.gov/disaster/1595,FL,Hurricane,38515,21142,54.9,1020,21566564,194771841,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,South Dakota Severe Storm,1596,2005-06-07,2005-06-08,2005-07-22,https://www.fema.gov/disaster/1596,SD,Severe Storm,NA,NA,NA,NA,NA,640944,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"North Dakota Severe Storms, Flooding, and Ground Saturation",1597,2005-06-01,2005-07-07,2005-07-22,https://www.fema.gov/disaster/1597,ND,Severe Storm,NA,NA,NA,NA,NA,13934529,975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Utah Flooding and Landslides,1598,2005-04-28,2005-06-29,2005-08-01,https://www.fema.gov/disaster/1598,UT,Flood,NA,NA,NA,NA,NA,1899709,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Wyoming Tornado,1599,2005-08-12,2005-08-12,2005-08-22,https://www.fema.gov/disaster/1599,WY,Tornado,230,74,32.2,6410,474304,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Kansas Severe Storms and Flooding,1600,2005-06-30,2005-07-01,2005-08-23,https://www.fema.gov/disaster/1600,KS,Severe Storm,NA,NA,NA,NA,NA,3310256,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Louisiana Tropical Storm Cindy,1601,2005-07-05,2005-07-06,2005-08-23,https://www.fema.gov/disaster/1601,LA,Severe Storm,NA,NA,NA,NA,NA,2757606,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Florida Hurricane Katrina,1602,2005-08-24,2005-09-06,2005-08-28,https://www.fema.gov/disaster/1602,FL,Hurricane,NA,NA,NA,NA,NA,185882269,1496,91485259,2006-02-13,169,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Florida,,41452000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Florida,,50033259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Louisiana Hurricane Katrina,1603,2005-08-29,2005-11-01,2005-08-29,https://www.fema.gov/disaster/1603,LA,Hurricane,1076982,736017,68.3,7129,5247222011,13496710938,19638,5205000000,2006-02-13,168,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Louisiana,,3105000000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Louisiana,,2100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Mississippi Hurricane Katrina,1604,2005-08-29,2005-10-14,2005-08-29,https://www.fema.gov/disaster/1604,MS,Hurricane,515536,273590,53.1,4729,1293719742,3184451567,10993,5481221059,2006-02-13,168,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Mississippi,,5058185000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Mississippi,,423036059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Alabama Hurricane Katrina,1605,2005-08-29,2005-09-26,2005-08-29,https://www.fema.gov/disaster/1605,AL,Hurricane,112665,55795,49.5,2299,128279509,116810155,1660,95613574,2006-02-13,168,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Alabama,,74388000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Alabama,,21225574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Texas Hurricane Rita,1606,2005-09-23,2005-10-14,2005-09-24,https://www.fema.gov/disaster/1606,TX,Hurricane,476028,251987,52.9,2454,618365126,363251603,3608,503194849,2006-02-13,142,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Texas,,74523000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Texas,,428671849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Louisiana Hurricane Rita,1607,2005-09-23,2005-11-01,2005-09-24,https://www.fema.gov/disaster/1607,LA,Hurricane,316613,177191,56.0,2953,523287257,669482262,4531,5205000000,2006-02-13,142,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Louisiana,,3105000000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Louisiana,,2100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,North Carolina Hurricane Ophelia,1608,2005-09-11,2005-09-17,2005-10-07,https://www.fema.gov/disaster/1608,NC,Hurricane,NA,NA,NA,NA,NA,16445441,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Florida Hurricane Wilma,1609,2005-10-23,2005-11-18,2005-10-24,https://www.fema.gov/disaster/1609,FL,Hurricane,580735,227182,39.1,1507,342259582,1468008656,9094,91485259,2006-02-13,112,https://www.govinfo.gov/content/pkg/FR-2006-02-13/pdf/06-1357.pdf,State of Florida,,41452000,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-30,https://www.govinfo.gov/content/pkg/FR-2006-10-30/pdf/06-8978.pdf,State of Florida,,50033259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,New Hampshire Severe Storms and Flooding,1610,2005-10-07,2005-10-18,2005-10-26,https://www.fema.gov/disaster/1610,NH,Severe Storm,702,379,54.0,2909,1102655,11906549,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Northern Mariana Islands Typhoon Nabi,1611,2005-08-30,2005-09-01,2005-11-08,https://www.fema.gov/disaster/1611,MP,Typhoon,NA,NA,NA,NA,NA,995107,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Indiana Tornado and Severe Storms,1612,2005-11-06,2005-11-06,2005-11-08,https://www.fema.gov/disaster/1612,IN,Tornado,1074,244,22.7,3630,885608,2405110,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Puerto Rico Severe Storms, Flooding, Landslides, and Mudslides",1613,2005-10-09,2005-10-15,2005-11-10,https://www.fema.gov/disaster/1613,PR,Severe Storm,NA,NA,NA,NA,NA,11451686,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Massachusetts Severe Storms and Flooding,1614,2005-10-07,2005-10-16,2005-11-10,https://www.fema.gov/disaster/1614,MA,Severe Storm,2224,1526,68.6,2386,3640862,6894326,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Kansas Severe Storms and Flooding,1615,2005-10-01,2005-10-02,2005-11-15,https://www.fema.gov/disaster/1615,KS,Severe Storm,NA,NA,NA,NA,NA,7861711,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,North Dakota Severe Winter Storm and Record and/Or Near Record Snow,1616,2005-10-04,2005-10-06,2005-11-21,https://www.fema.gov/disaster/1616,ND,Snowstorm,NA,NA,NA,NA,NA,1896338,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Kentucky Severe Storms and Tornadoes,1617,2005-11-15,2005-11-15,2005-12-01,https://www.fema.gov/disaster/1617,KY,Severe Storm,375,109,29.1,4218,459715,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Alaska Severe Fall Storm, Tidal Surges, and Flooding",1618,2005-09-22,2005-09-26,2005-12-09,https://www.fema.gov/disaster/1618,AK,Severe Storm,NA,NA,NA,NA,NA,1353236,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Connecticut Severe Storms and Flooding,1619,2005-10-14,2005-10-15,2005-12-16,https://www.fema.gov/disaster/1619,CT,Severe Storm,NA,NA,NA,NA,NA,3520527,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,South Dakota Severe Winter Storm,1620,2005-11-27,2005-11-29,2005-12-20,https://www.fema.gov/disaster/1620,SD,Severe Storm,NA,NA,NA,NA,NA,24018919,289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,North Dakota Severe Winter Storm,1621,2005-11-27,2005-11-30,2006-01-04,https://www.fema.gov/disaster/1621,ND,Severe Storm,NA,NA,NA,NA,NA,1903006,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Minnesota Severe Winter Storm,1622,2005-11-27,2005-11-29,2006-01-04,https://www.fema.gov/disaster/1622,MN,Severe Storm,NA,NA,NA,NA,NA,7928947,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Oklahoma Extreme Wildfire Threat,1623,2005-11-27,2006-03-31,2006-01-10,https://www.fema.gov/disaster/1623,OK,Fire,803,196,24.4,11072,2170143,9580964,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Texas Extreme Wildfire Threat,1624,2005-11-27,2006-05-14,2006-01-11,https://www.fema.gov/disaster/1624,TX,Fire,458,163,35.6,10170,1657653,33501957,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,South Carolina Severe Ice Storm,1625,2005-12-15,2005-12-16,2006-01-20,https://www.fema.gov/disaster/1625,SC,Severe Ice Storm,NA,NA,NA,NA,NA,10898110,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Kansas Severe Winter Storm,1626,2005-11-27,2005-11-28,2006-01-26,https://www.fema.gov/disaster/1626,KS,Severe Storm,NA,NA,NA,NA,NA,37772347,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Nebraska Severe Winter Storm,1627,2005-11-27,2005-11-28,2006-01-26,https://www.fema.gov/disaster/1627,NE,Severe Storm,NA,NA,NA,NA,NA,5229401,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"California Severe Storms, Flooding, Mudslides, and Landslides",1628,2005-12-17,2006-01-03,2006-02-03,https://www.fema.gov/disaster/1628,CA,Severe Storm,5119,2158,42.2,3258,7031443,151216681,3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Nevada Severe Storms and Flooding,1629,2005-12-31,2006-01-04,2006-02-03,https://www.fema.gov/disaster/1629,NV,Severe Storm,NA,NA,NA,NA,NA,7533440,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,Idaho Severe Storms and Flooding,1630,2005-12-30,2006-01-04,2006-02-27,https://www.fema.gov/disaster/1630,ID,Severe Storm,NA,NA,NA,NA,NA,1057960,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,"Missouri Severe Storms, Tornadoes and Flooding",1631,2006-03-08,2006-03-13,2006-03-16,https://www.fema.gov/disaster/1631,MO,Severe Storm,2134,441,20.7,3600,1587655,5309420,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,"Oregon Severe Storms, Flooding, Landslides, and Mudslides",1632,2005-12-18,2006-01-21,2006-03-20,https://www.fema.gov/disaster/1632,OR,Severe Storm,NA,NA,NA,NA,NA,7332200,486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,Illinois Tornadoes and Severe Storms,1633,2006-03-11,2006-03-13,2006-03-28,https://www.fema.gov/disaster/1633,IL,Severe Storm,1708,515,30.2,2072,1067254,9939395,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
